x,y,z,T,tSol,G,V,Gx,Gy,Gz,dTdt,eqFrac,numMelt
0,-4.4e-05,-1.25156e-05,451.585,0.000296586,9.53828e+06,0.27097,0.818193,0.488606,0.303026,2.58459e+06,7.66361e-05,1
0,-4.4e-05,-1.00125e-05,451.724,0.000298895,9.46673e+06,0.280145,0.83491,0.491485,0.247723,2.65206e+06,8.10411e-05,1
0,-4.4e-05,-7.50939e-06,451.832,0.000300819,9.3976e+06,0.287585,0.848739,0.49386,0.18906,2.70261e+06,8.50428e-05,1
0,-4.4e-05,-5.00626e-06,451.91,0.000302432,9.32849e+06,0.293128,0.859252,0.495414,0.127476,2.73444e+06,8.86223e-05,1
0,-4.4e-05,-2.50313e-06,451.956,0.000303395,9.28633e+06,0.2965,0.865705,0.49642,0.0641977,2.7534e+06,9.08686e-05,1
0,-4.4e-05,0,451.972,0.000303716,9.27214e+06,0.297634,0.867883,0.496768,0,2.7597e+06,9.16351e-05,1
0,-4.2e-05,-3.50438e-05,449.364,0.000210721,1.31297e+07,0.0048065,0.41061,0.444833,0.795941,63108,5.21198e-07,1
0,-4.2e-05,-3.25407e-05,449.774,0.000248488,1.11943e+07,0.119452,0.568074,0.446645,0.691231,1.33718e+06,2.08997e-05,1
0,-4.2e-05,-3.00375e-05,450.155,0.00026058,1.07364e+07,0.155143,0.623768,0.449294,0.639569,1.66568e+06,3.07673e-05,1
0,-4.2e-05,-2.75344e-05,450.507,0.000269897,1.04026e+07,0.182927,0.668173,0.451745,0.59116,1.90291e+06,3.9883e-05,1
0,-4.2e-05,-2.50313e-05,450.828,0.000277611,1.01329e+07,0.205842,0.705877,0.45399,0.54372,2.08578e+06,4.85587e-05,1
0,-4.2e-05,-2.25282e-05,451.12,0.000283989,9.91846e+06,0.225117,0.738286,0.456231,0.496777,2.23281e+06,5.66242e-05,1
0,-4.2e-05,-2.0025e-05,451.382,0.000289241,9.74999e+06,0.241576,0.766459,0.458589,0.449708,2.35536e+06,6.39687e-05,1
0,-4.2e-05,-1.75219e-05,451.614,0.000293534,9.6187e+06,0.255775,0.791157,0.461125,0.40179,2.46022e+06,7.05398e-05,1
0,-4.2e-05,-1.50188e-05,451.815,0.000297005,9.51686e+06,0.268064,0.812873,0.46384,0.352265,2.55113e+06,7.63276e-05,1
0,-4.2e-05,-1.25156e-05,451.985,0.000299762,9.43808e+06,0.278631,0.831844,0.466666,0.30043,2.62974e+06,8.13394e-05,1
0,-4.2e-05,-1.00125e-05,452.125,0.000302517,9.3323e+06,0.287811,0.848818,0.468744,0.244515,2.68593e+06,8.69085e-05,1
0,-4.2e-05,-7.50939e-06,452.233,0.000304693,9.24417e+06,0.295118,0.862548,0.470527,0.186052,2.72812e+06,9.16877e-05,1
0,-4.2e-05,-5.00626e-06,452.311,0.000306236,9.17996e+06,0.300436,0.872659,0.471947,0.125431,2.75799e+06,9.53121e-05,1
0,-4.2e-05,-2.50313e-06,452.357,0.000307157,9.14082e+06,0.303674,0.878867,0.472867,0.0631623,2.77583e+06,9.75825e-05,1
0,-4.2e-05,0,452.373,0.000307463,9.12766e+06,0.304763,0.880963,0.473186,0,2.78177e+06,9.83565e-05,1
0,-4e-05,-3.50438e-05,449.738,0.000230947,1.20966e+07,0.0683366,0.493981,0.424571,0.758764,826641,9.47546e-06,1
0,-4e-05,-3.25407e-05,450.15,0.000255402,1.08971e+07,0.137653,0.596317,0.425624,0.680625,1.50002e+06,2.61092e-05,1
0,-4e-05,-3.00375e-05,450.532,0.000265975,1.05185e+07,0.168848,0.646001,0.428176,0.63194,1.77603e+06,3.56093e-05,1
0,-4e-05,-2.75344e-05,450.885,0.000274717,1.02097e+07,0.194661,0.687877,0.430404,0.584446,1.98743e+06,4.48923e-05,1
0,-4e-05,-2.50313e-05,451.208,0.00028195,9.96356e+06,0.216139,0.723589,0.432514,0.537914,2.15351e+06,5.36312e-05,1
0,-4e-05,-2.25282e-05,451.5,0.000287922,9.77046e+06,0.234346,0.754431,0.434665,0.491834,2.28967e+06,6.16651e-05,1
0,-4e-05,-2.0025e-05,451.763,0.000292832,9.62091e+06,0.250009,0.781373,0.436953,0.445565,2.40531e+06,6.8902e-05,1
0,-4e-05,-1.75219e-05,451.995,0.000296837,9.50619e+06,0.263612,0.80511,0.439423,0.398379,2.50594e+06,7.53128e-05,1
0,-4e-05,-1.50188e-05,452.197,0.000300087,9.41727e+06,0.275471,0.826113,0.442048,0.349471,2.59418e+06,8.09512e-05,1
0,-4e-05,-1.25156e-05,452.368,0.000303446,9.29225e+06,0.286127,0.845596,0.443973,0.296405,2.65877e+06,8.75219e-05,1
0,-4e-05,-1.00125e-05,452.508,0.000306156,9.18855e+06,0.294989,0.862057,0.445809,0.241065,2.71052e+06,9.33222e-05,1
0,-4e-05,-7.50939e-06,452.617,0.000308242,9.10642e+06,0.302022,0.875303,0.447446,0.183402,2.75034e+06,9.81556e-05,1
0,-4e-05,-5.00626e-06,452.695,0.000309721,9.04666e+06,0.307147,0.885063,0.448751,0.123632,2.77865e+06,0.000101812,1
0,-4e-05,-2.50313e-06,452.741,0.000310604,9.01026e+06,0.310271,0.891059,0.449597,0.0622527,2.79562e+06,0.000104099,1
0,-4e-05,0,452.757,0.000310897,8.99803e+06,0.311321,0.893084,0.44989,0,2.80128e+06,0.000104878,1
0,-3.8e-05,-3.75469e-05,449.654,0.000200164,1.35531e+07,0.039659,0.360249,0.398128,0.843632,537502,3.9099e-06,1
0,-3.8e-05,-3.50438e-05,450.096,0.00024712,1.12191e+07,0.111535,0.556978,0.402278,0.7266,1.25132e+06,1.93853e-05,1
0,-3.8e-05,-3.25407e-05,450.509,0.000260886,1.06786e+07,0.151483,0.619026,0.40468,0.673083,1.61762e+06,3.05321e-05,1
0,-3.8e-05,-3.00375e-05,450.892,0.00027084,1.03234e+07,0.180941,0.665975,0.406997,0.625164,1.86793e+06,4.03643e-05,1
0,-3.8e-05,-2.75344e-05,451.246,0.000279067,1.00384e+07,0.20511,0.705659,0.409058,0.578547,2.05897e+06,4.9765e-05,1
0,-3.8e-05,-2.50313e-05,451.569,0.000285866,9.81408e+06,0.22538,0.739651,0.411064,0.532863,2.2119e+06,5.85187e-05,1
0,-3.8e-05,-2.25282e-05,451.863,0.000291473,9.64051e+06,0.242692,0.769145,0.413142,0.487576,2.33968e+06,6.64786e-05,1
0,-3.8e-05,-2.0025e-05,452.126,0.000296074,9.50818e+06,0.257686,0.795033,0.415367,0.442033,2.45012e+06,7.35737e-05,1
0,-3.8e-05,-1.75219e-05,452.359,0.00029982,9.4085e+06,0.27079,0.81795,0.417773,0.395505,2.54773e+06,7.97982e-05,1
0,-3.8e-05,-1.50188e-05,452.561,0.000303658,9.27376e+06,0.282757,0.83953,0.419597,0.34515,2.62222e+06,8.70097e-05,1
0,-3.8e-05,-1.25156e-05,452.733,0.000306887,9.15653e+06,0.293021,0.858357,0.421369,0.292697,2.68306e+06,9.36756e-05,1
0,-3.8e-05,-1.00125e-05,452.873,0.000309491,9.05954e+06,0.301573,0.87428,0.423062,0.23802,2.73211e+06,9.95387e-05,1
0,-3.8e-05,-7.50939e-06,452.982,0.000311494,8.98288e+06,0.308369,0.887103,0.424573,0.181068,2.77004e+06,0.00010441,1
0,-3.8e-05,-5.00626e-06,453.061,0.000312913,8.92717e+06,0.313328,0.896558,0.425778,0.122051,2.79713e+06,0.000108087,1
0,-3.8e-05,-2.50313e-06,453.107,0.00031376,8.89326e+06,0.316352,0.90237,0.426559,0.0614541,2.8134e+06,0.000110384,1
0,-3.8e-05,0,453.123,0.000314041,8.88187e+06,0.31737,0.904332,0.42683,0,2.81884e+06,0.000111165,1
0,-3.6e-05,-3.75469e-05,449.993,0.000222323,1.25015e+07,0.0378963,0.453374,0.379933,0.80629,473762,4.76041e-06,1
0,-3.6e-05,-3.50438e-05,450.436,0.000254428,1.08883e+07,0.130578,0.586333,0.381197,0.714774,1.42177e+06,2.4827e-05,1
0,-3.6e-05,-3.25407e-05,450.85,0.000265829,1.04809e+07,0.164126,0.63944,0.383682,0.666262,1.72018e+06,3.49874e-05,1
0,-3.6e-05,-3.00375e-05,451.234,0.000275229,1.01493e+07,0.19167,0.68396,0.385782,0.61917,1.94532e+06,4.49956e-05,1
0,-3.6e-05,-2.75344e-05,451.589,0.000282993,9.88653e+06,0.214455,0.721743,0.387712,0.573382,2.12022e+06,5.44671e-05,1
0,-3.6e-05,-2.50313e-05,451.913,0.000289402,9.6823e+06,0.233709,0.754249,0.389633,0.528483,2.26284e+06,6.31927e-05,1
0,-3.6e-05,-2.25282e-05,452.208,0.00029468,9.52653e+06,0.250266,0.782582,0.391646,0.48392,2.38416e+06,7.1043e-05,1
